"http://ieeexplore.ieee.org/search/searchresult.jsp?ar=5136518,5130275,5117852,5136730,5091030,5089310,5077062,5089014,5071964,5070765,5070607,5070445,5070817,5070752,5067519,5067518,5031492,4959038,4959214,4960495,4938984,4937420,4908538,4907815,4906779,4906748,4906793,4906815,4895556,4839084,4812406,4811639,4811259,4809071,4802376,4703212,4028500,4796051,4784719,4780747,4772056,4766776,4760433,4756176,4756998,4757430,4753337,4743411,4743890,4741017,4743906,4741161,4740726,4740103,4740490,4740527,4740553,4739989,4740720,4740503,4740526,4740545,4730776,4730338,4732120,4733945,4682612,4725948,4723089,4720338,4724847,4725789,4720654,4717891,4717868,4712599,4708983,4696497,4696207,4694512,4681241,4680783,4681055,4682349,4680871,4670473,4669705,4669961,4669712,4667070,4666383,4666381,4666550,4666492,4666069,4666490,4665947,4664796,4664695,4664675",2017/05/04 20:30:17
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Performance evaluation of information retrieval schemes for multi-attribute queries in DTNs","M. Chuah; J. Han","Department of Computer Science & Engineering, Lehigh University, USA","MILCOM 2008 - 2008 IEEE Military Communications Conference","20090119","2008","","","1","7","Mobile nodes in some challenging network scenarios suffer from intermittent connectivity and frequent partitions e.g. battlefield and disaster recovery scenarios. Disruption tolerant network (DTN) technologies are designed to enable nodes in such environments to communicate with one another. In an earlier work, we studied information retrieval schemes for single-attribute queries in DTNs. Our schemes disseminate replicated data copies and queries to local-neighborhood. However, data items often have multiple attributes and not every node can be trusted to store replicated data or queries. Thus, in this paper, we study the scenario where the queries have multiple attributes. In addition, we compare the effectiveness of using opportunistically encountered nodes or specially deployed index and storage points (ISPs) for storing replicated data items or indices of the data items. Specifically, we conduct extensive simulation studies to evaluate three information retrieval schemes namely (a) the pre-determined ISP advertisement (PISA) scheme where ISPs advertise indices of data items with attribute values that fall within some pre-determined ranges, (b) the opportunistic regular node advertisement with index duplication (ORNA-ID) scheme which uses opportunistically encountered nodes for advertising replicated indices, and (c) the opportunistic regular node advertisement with data duplication (ORNA-DD) scheme which uses opportunistically encountered nodes for storing replicated data items. Our results indicate that the ORNA-ID scheme and the PISA scheme achieve similar performance. This shows that either architecture can be used. In addition, the ORNA-DD scheme provides 91% more query success rate and 128% more overall success rate in the sparsest network scenario (40 nodes distributed over 4000times4000 m<sup>2</sup>).","2155-7578;21557578","POD:978-1-4244-2676-8","10.1109/MILCOM.2008.4753337","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4753337","content-based routing;disruption tolerant networking;information retrieval;multi-attribute queries","Ad hoc networks;Advertising;Bandwidth;Batteries;Computer science;Content based retrieval;Disruption tolerant networking;Energy storage;Information retrieval;Routing","ad hoc networks;fault tolerance;information retrieval;mobile radio;telecommunication network reliability","DTN;disruption tolerant network;index and storage points;information retrieval schemes;mobile ad hoc networks;multiattribute queries;opportunistic regular node advertisement with data duplication;opportunistic regular node advertisement with index duplication","","3","","18","","","16-19 Nov. 2008","","IEEE","IEEE Conference Publications"
"Studies on the Visualization for Web Information Retrieval","F. Zhang; S. Deng","Sch. of Econ. & Manage., Shanghai Maritime Univ., Shanghai","2008 4th International Conference on Wireless Communications, Networking and Mobile Computing","20081118","2008","","","1","4","In order to reduce the cost of information acquisition and improve the efficiency of information retrieval, it is very significant to integrate information visualization technology into information retrieval to help people better understand complex information space. This paper analyzes how to integrate the visualization techniques into Web information retrieval; and puts forward to an application model of information retrieval visualization.","2161-9646;21619646","POD:978-1-4244-2107-7","10.1109/WiCom.2008.3052","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4681241","","Computer interfaces;Costs;Data visualization;Information analysis;Information retrieval;Shape control;Space technology;Technology management;User interfaces;Web search","Internet;data visualisation;information retrieval;user interfaces","Web information retrieval;information acquisition;information visualization;user interface","","1","","8","","","12-14 Oct. 2008","","IEEE","IEEE Conference Publications"
"M3L: Architecture for Multimedia Information Retrieval","U. Rashid; I. A. Niaz; M. A. Bhatti","Fac. of Comput., Riphah Int. Univ., Islamabad","2009 Sixth International Conference on Information Technology: New Generations","20090610","2009","","","1067","1072","Multimedia information retrieval systems operate on multimedia information. Multimedia information exists in text, audio, image and video forms. Existing multimedia information retrieval systems do not satisfy multimedia information needs. Information needs are only satisfied when information is searched within all information modalities of a multimedia based document and within a user specified subsets of multimedia object types. We propose a layered based architecture for multimedia information retrieval that is able to search multimedia information within multiple modalities and all subsets of multimedia object types. Architecture follows layered based architectural approach. Architecture contains three layers which are mode, model and modality. Architecture organizes system objects within three layers and also provides communication among them. We develop a prototypical multimedia information retrieval system based on proposed architecture.","","POD:978-1-4244-3770-2","10.1109/ITNG.2009.8","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5070765","Architecture;Information Retrieval;Layered;Multimedia;Multimodal;Search","Computer architecture;Computer science;Content based retrieval;Information retrieval;Information technology;Mathematical model;Multimedia computing;Multimedia systems;Prototypes;Videoconference","information retrieval","information needs;information retrieval;multimedia","","3","","25","","","27-29 April 2009","","IEEE","IEEE Conference Publications"
"PIRS: An information retrieval system based on the vector space model","A. Karshenas; K. Dimililer","Computer Engineering Department, Girne American University, Turkey","2008 23rd International Symposium on Computer and Information Sciences","20081216","2008","","","1","4","In this work we designed an information retrieval system ldquoPIRSrdquo - precision information retrieval system - based on the modified vector space model introducing a new query weighting formula and similarity function. These modifications of the classical vector space model aimed to improve the average precision level of the system. Two well known IR parameters, precision and recall were used to compute the performance of system.","","CD-ROM:978-1-4244-2881-6; POD:978-1-4244-2880-9","10.1109/ISCIS.2008.4717891","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4717891","information retrieval;precision;recall;vector space model","Design engineering;Frequency conversion;Indexing;Information retrieval;Optical computing;Vocabulary","information retrieval systems;query processing","IR parameter;precision information retrieval system;precision parameter;query weighting formula;recall parameter;similarity function;vector space model","","2","","4","","","27-29 Oct. 2008","","IEEE","IEEE Conference Publications"
"Ontology-Based Semantic Information Retrieval Systems in Unstructured P2P Networks","Y. Dou; X. Bei","Dept. of Inf. Manage., Xidian Univ., Xian","2008 4th International Conference on Wireless Communications, Networking and Mobile Computing","20081118","2008","","","1","4","As a revival paradigm for information sharing among distributed nodes in the network, P2P technology can pave the way for decentralized computing and enable more robust e-business applications. Peer-to-peer system is a continuously evolving system consisting of multiple heterogeneous information sources, and a huge number of users with diverse characteristics and needs. Currently, many research projects or practical applications have emerged which only support single keyword search, and few of them support semantic retrieval. In this paper, we propose a model of ontology-based semantic information retrieval systems according to hybrid ontology-based integration approaches, and describe the function of every module. In addition, we briefly discuss some key issues such as query and resource processing, resource searching, ontology mapping. Finally, we conduct a simulation experiment.","2161-9646;21619646","POD:978-1-4244-2107-7","10.1109/WiCom.2008.2682","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4680871","","Application software;Computer architecture;Computer networks;Distributed computing;Information retrieval;Internet;Ontologies;Peer to peer computing;Personal communication networks;Robustness","electronic commerce;information retrieval systems;ontologies (artificial intelligence);peer-to-peer computing;query processing","distributed nodes;e-business;heterogeneous information sources;information sharing;keyword search;ontology mapping;ontology-based integration;peer-to-peer system;query processing;resource processing;resource searching;semantic information retrieval system;unstructured P2P network","","0","","19","","","12-14 Oct. 2008","","IEEE","IEEE Conference Publications"
"Using Vagueness Measures to Re-rank Documents Retrieved by a Fuzzy Set Information Retrieval Model","S. Lynn; Y. K. Ng","Dept. of Comput. Sci., Brigham Young Univ., Provo, UT","2008 Fifth International Conference on Fuzzy Systems and Knowledge Discovery","20081105","2008","5","","39","43","Traditional information retrieval (IR) systems evaluate user queries and retrieve/rank documents based on matching keywords in user queries with words in documents.These exact word-matching and ranking approaches ignore too many relevant documents that do not contain the exact keywords as specified in a user query. Instead of considering these traditional approaches, we propose to retrieve documents using a fuzzy set IR model and rank retrieved documents for any vague query using the ""vagueness score"" of the documents based on the word senses as defined in WordNet. Using the vagueness scores, we rank the most highest ""relevant"" documents of a vague query qas the ones that best cover the different possible senses of keywords in q. The proposed word-sense ranking method enhances the existing ranking approaches on ordering retrieved documents for vague queries and thus provides a more reliable and elegant tool for information retrieval.","","POD:978-0-7695-3305-6","10.1109/FSKD.2008.546","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4666492","","Computer science;Content based retrieval;Databases;Dictionaries;Document handling;Fuzzy sets;Fuzzy systems;Information retrieval;Natural languages;TV","document handling;fuzzy set theory;information retrieval","WordNet;document retrieval;fuzzy set information retrieval model;ranking approach;word-matching approach","","0","","10","","","18-20 Oct. 2008","","IEEE","IEEE Conference Publications"
"Artificial Intelligent Information Retrieval Using Assigning Context of Documents","Y. M. Liu; S. Cheng","Coll. of Vocational Technol., Central South Univ. of Forestry & Technol., ChangSha","2009 International Conference on Networks Security, Wireless Communications and Trusted Computing","20090505","2009","2","","592","595","In this paper, an intelligent information retrieval system prototype based on assigning context to documents is proposed. This system novel prototype has a better retrieval effectiveness than traditional key-word systems. In this intelligent agent paradigm system, each document is assigned context based on the type of information. The prototype system offers a new methodology for assigning context of documents in a collection. This novel intelligent information retrieval system showed promising results.","","POD:978-0-7695-3610-1","10.1109/NSWCTC.2009.374","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4908538","Artificial Intelligent;Assigning Context of Document;Information Retrieval","Artificial intelligence;Data mining;Humans;Information retrieval;Information security;Intelligent systems;Ontologies;Prototypes;Search engines;Wireless communication","artificial intelligence;document handling;information retrieval;software prototyping","artificial intelligent information retrieval;assigning context;intelligent agent paradigm system;intelligent information retrieval system;key-word systems;retrieval effectiveness;system novel prototype;system prototype","","0","","9","","","25-26 April 2009","","IEEE","IEEE Conference Publications"
"TFIDF, LSI and multi-word in information retrieval and text categorization","W. Zhang; T. Yoshida; X. Tang","School of Knowledge Science, Japan Advanced Institute of Science and Technology, 1-1, Ashahidai, Tatsunokuchi, Ishikawa 923-1292, Japan","2008 IEEE International Conference on Systems, Man and Cybernetics","20090407","2008","","","108","113","Text representation, which is a fundamental and necessary process for text-based intelligent information processing, includes the tasks of determining the index terms for documents and producing the numeric vectors corresponding to the documents. In this paper, multi-word, which is regarded as containing more contextual semantics than individual word and possessing the favorable statistical characteristics, is proposed as an alternative index terms in vector space model for text representation with theoretical support. We investigate the traditional indexing methods as TF*IDF (term frequency inverse document frequency) and LSI (latent semantic indexing) for comparative study. The performances of TF*IDF, LSI and multi-word are examined on the tasks of text classification, which includes information retrieval (IR) and text categorization (TC), in Chinese and English document collection respectively. We also attempt to tune the rescaling factor of LSI and observe its effectiveness in text classification. The experimental results demonstrate that TF*IDF and multi-word are comparable when they are used for IR and TC and LSI is the poorest one of them. Moreover, the rescaling factor of LSI has an insignificant influence on its effectiveness on text classification for both Chinese and English text classification.","1062-922X;1062922X","CD-ROM:978-1-4244-2384-2; POD:978-1-4244-2383-5","10.1109/ICSMC.2008.4811259","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4811259","LSI;TF*IDF;multi-word;text classification;text representation","Context modeling;Data mining;Frequency;Indexing;Information processing;Information retrieval;Large scale integration;Mathematics;Text categorization;Text mining","information retrieval;text analysis","LSI;TFIDF;contextual semantics;information retrieval;latent semantic indexing;rescaling factor;term frequency inverse document frequency;text categorization;text classification;text representation;text-based intelligent information processing;traditional indexing methods;vector space model","","5","","22","","","12-15 Oct. 2008","","IEEE","IEEE Conference Publications"
"Beyond position - spatial context for mobile information retrieval systems","D. Ahlers; S. Boll","OFFIS - Institute for Information Technology, Oldenburg, Germany","2009 6th Workshop on Positioning, Navigation and Communication","20090505","2009","","","129","134","Within context-aware mobile applications, location information usually plays a major role for information selection and adaptivity. In this paper, we explore the geospatial dimension between simple position-aware and fully context-aware information systems by examining in-depth the features of spatial context beyond mere position. We describe how these features can be used to create spatial queries in a mobile information retrieval system and further discuss the influence of spatial context to select and adapt the query results and its relation to mobile user's information needs.","","POD:978-1-4244-3292-9","10.1109/WPNC.2009.4907815","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4907815","","Accelerometers;Context;Extrapolation;Information retrieval;Information systems;Information technology;Mobile communication;Navigation;Sensor phenomena and characterization;Sensor systems","geographic information systems;mobile computing;query processing","GIS;context-aware mobile application;geospatial information retrieval;mobile information retrieval system;position-spatial context;spatial query","","4","","35","","","19-19 March 2009","","IEEE","IEEE Conference Publications"
"Extraction of query term-related visual phrases for news video retrieval using mutual information","J. B. Yeh; C. H. Wu","Dept. of Computer Science and Information Engineering, National Cheng Kung University, Tainan, Taiwan","2009 IEEE International Symposium on Circuits and Systems","20090626","2009","","","730","733","This paper presents an approach to query term-related visual phrases extraction using mutual information for object-based news video retrieval. As visual words are useful for object representation, unstable visual words generally appear in the frame sequence of a shot. Using the appearance frequency of the visual words in a sliding window over the query term-related stories, the appearance pattern of a visual word is adopted to characterize the visual word. Based on the appearance pattern of a visual word, the mutual information between two visual words can be estimated over all of the extracted stories. The mutual information is then used to construct a visual word relation graph. Visual phrases are then extracted by discovering the complete sub-graphs from the visual word relation graph for news video retrieval. Experiments were conducted on the MATBN news video database and the experimental results show that a good precision rate for video news retrieval can be achieved.","0271-4302;02714302","POD:978-1-4244-3827-3","10.1109/ISCAS.2009.5117852","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5117852","","Cameras;Computer science;Data mining;Frequency;Information retrieval;Mutual information;Object recognition;Robustness;Solids;Visual databases","database management systems;feature extraction;graph theory;query processing;video retrieval;video signal processing","MATBN news video database;mutual information;object representation;object-based news video retrieval;query term-related visual phrase extraction;subgraphs;word relation graph","","3","","10","","","24-27 May 2009","","IEEE","IEEE Conference Publications"
"Query Expansion based on Concept Clique for Markov Network Information Retrieval Model","L. Gan; S. Wang; M. Wang; Z. Xie; L. Zhang; Z. Shu","Key Lab. of Opt.-Electron. &Commun., Jiangxi Sci. & Technol. Normal Univ., Nanchang","2008 Fifth International Conference on Fuzzy Systems and Knowledge Discovery","20081105","2008","5","","29","33","Query expansion is a common technique used to improve retrieval effectiveness. In this paper, we propose a novel query expansion technique based on concept clique for Markov network information retrieval model. This technique strengthens the simple relationships between terms in the following two ways:(1) terms in a clique express a similar concept and will be added into query expansion, so that it is effective to expanded into some terms with low similar to query terms but highly related to query topic; (2) query term dependencies are used to select concept cliques as candidates. The selection of concept cliques based on a connected graph is effective to avoid topic drift during expanding polysemous query terms. Experiments on several collections show that new approach makes significant improvements and more effective on collections with polysemous terms.","","POD:978-0-7695-3305-6","10.1109/FSKD.2008.648","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4666490","Markov network;Query expansion;concept clique;connected graph;information","Computer networks;Data mining;Fuzzy systems;Information retrieval;Knowledge engineering;Laboratories;Markov random fields;Optical computing;Optical fiber networks;Thesauri","Markov processes;graph theory;query formulation","Markov network information retrieval model;concept clique;connected graph;polysemous query terms;query expansion technique;query term dependencies;query topic","","6","1","12","","","18-20 Oct. 2008","","IEEE","IEEE Conference Publications"
"Semantic Cross-lingual Information Retrieval","S. Pourmahmoud; M. Shamsfard","Technology and Engineering Dept., Islamic azad University Khoy Branch, Khoy, IRAN","2008 23rd International Symposium on Computer and Information Sciences","20081216","2008","","","1","4","Cross lingual Information Retrieval (CLIR) refers to the information retrieval activities in which the query and/or documents may appear in different languages. Dictionary-based query translation has been a common method in CLIR systems. In these methods we face with the problem of translation ambiguity in which a single word in one language has more than one translation in the other language. In this paper we propose a hybrid approach to retrieve English documents relevant to Persian queries. In this approach we exploit a combination of phrase reorganization, pattern based phrase translation and query expansion before and after translation to improve the dictionary-based query translation. We also propose an improved probabilistic algorithm to choose the best translation of words and phrases. Finally, the documents will be ranked according to statistical language model with some translation steps. Our experimental results show that each of the mentioned methods can bring significant improvement over simple dictionary approaches.","","CD-ROM:978-1-4244-2881-6; POD:978-1-4244-2880-9","10.1109/ISCIS.2008.4717868","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4717868","Cross language information retrieval;Language mode;Query expansion;Semantic ranking","Dictionaries;Information retrieval;Natural languages;Statistics;Uncertainty","dictionaries;document handling;information retrieval systems;language translation;natural languages;probability;query formulation","CLIR system;English document relevant retrieval;Persian query expansion;dictionary-based query translation;phrase translation;probabilistic algorithm;semantic cross-lingual information retrieval;statistical language model","","2","","16","","","27-29 Oct. 2008","","IEEE","IEEE Conference Publications"
"An Integrated Method for Text Information Retrieval","X. h. Xu; J. l. Huang; J. Wan; C. f. Jiang","Sch. of Comput. Sci. & Technol., Hangzhou Dianzi Univ., Hangzhou, China","2008 Fourth International Conference on Semantics, Knowledge and Grid","20081222","2008","","","400","403","The algebra-based and ontology-based information retrieval model are investigated in this paper,from which we know the two reinforce each other to some extent. Based on this observation, an integrated method for information retrieval is presented by taking the advantage of these two models. Then, an effective matching algorithm for pairing of different characteristic words is presented to improve the similarity calculating between the query and text. The experimental results show that, compared with the algebra-based and ontology-based models, the proposed method obviously gets a better precision and recall.","","CD-ROM:978-0-7695-3401-5","10.1109/SKG.2008.35","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4725948","information retrieval;ontology","Algebra;CD-ROMs;Computer science;Content based retrieval;Grid computing;Hard disks;Information resources;Information retrieval;Keyboards;Ontologies","information retrieval;ontologies (artificial intelligence);text analysis","algebra-based information retrieval model;matching algorithm;ontology-based information retrieval model;text information retrieval","","0","","8","","","3-5 Dec. 2008","","IEEE","IEEE Conference Publications"
"Cognitive Immune System-Based Co-Evolutionary Information Retrieval Model","Z. H. Hu; Y. S. Ding; X. J. Lu","Coll. of Inf. Sci. & Technol., Donghua Univ., Shanghai","2008 International Symposium on Intelligent Information Technology Application Workshops","20081230","2008","","","1057","1060","The existent models of information retrieval (IR) focus on the relationship between index terms and documents. However, the current retrieval requirements demand delicate control to show the user preferences and feedback. And the exact results are emphasized for information explosion. Inspired by the maintenance function and model in immune system, a novel IR model is proposed based on cognitive immune system (CIS). Term network models the similarity relationship between terms and documents, the distance and similarity relationships among terms. The query string, user profile and feedback message stimulate the cytokine network which is a runtime structure to for IR. Co-evolutionary mechanisms are also designed to enable the emergence features of the model inspired by immune system.","","POD:978-0-7695-3505-0","10.1109/IITA.Workshops.2008.271","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4732120","","Computational Intelligence Society;Educational technology;Feedback;Frequency;Immune system;Information retrieval;Information technology;Logic;Runtime;Textile technology","artificial immune systems;evolutionary computation;matrix algebra;query processing;set theory","co-evolutionary information retrieval model;cognitive immune system;cytokine network;document set;index term set;information explosion;query string;similarity matrix;term network model;user feedback;user preference;user profile","","0","","7","","","21-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"A comparison of Relational Databases and information retrieval libraries on Turkish text retrieval","A. Arslan; O. Yilmazel","Computer Engineering Department, Anadolu University, Eskisehir, Turkey","2008 International Conference on Natural Language Processing and Knowledge Engineering","20090502","2008","","","1","8","The present work covers a comparison of the text retrieval performances of relational databases and IR Systems over a TREC-like test collection for Turkish. The effects of language specific preprocessing and different query lengths for different information retrieval systems are investigated. Showed that language specific preprocessing improves retrieval performance for all systems and also Relational Databases are slower with longer queries.","","CD-ROM:978-1-4244-2780-2; POD:978-1-4244-2779-6","10.1109/NLPKE.2008.4906748","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4906748","Information retrieval;Relational databases","Data engineering;Information retrieval;Libraries;Natural languages;Optical computing;Performance evaluation;Relational databases;Spatial databases;System testing;Web server","information retrieval;natural language processing;relational databases;text analysis","TREC-like test collection;Turkish text retrieval;information retrieval libraries;relational databases","","3","","15","","","19-22 Oct. 2008","","IEEE","IEEE Conference Publications"
"Towards a bilingual SMS parser for HIV and AIDS information retrieval in Botswana","G. Anderson; S. D. Asare; Y. Ayalew; D. Garg; B. Gopolang; A. Masizana-Katongo; O. Mogotlhwane; D. Mpoeleng; H. O. Nyongesa","Department of Computer Science, University of Botswana, Private Bag UB 00704, Gaborone, Botswana","2007 International Conference on Information and Communication Technologies and Development","20090515","2007","","","1","5","Integrated Health Information System through Mobile Telephony (IHISM) is a project carried out by Computer Science department at the University of Botswana. The main objective of the research project is to develop an integrated healthcare information service which will provide access to a variety of HIV AND AIDS related information for different users. The aim of this paper is to analyze the use of SMSs as an information access technology in a multilingual environment such as Botswana. The main focus is the analysis of the users' language in constructing SMSs to retrieve information from the IHISM information service. The results acquired in this work give a good lead towards designing the most appropriate bilingual natural language parser. The analysis, carried out on a sample of 1,600 SMS queries (800 English, 800 Setswana), would support the way parsing techniques could best hypothesize as accurately as possible the SMS question being asked.","","CD-ROM:978-1-4244-1991-3; POD:978-1-4244-1990-6","10.1109/ICTD.2007.4937420","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4937420","HIV and AIDS;Multilingualism;Natural Language Parser;SMS Technology","Acquired immune deficiency syndrome;Computer science;Human immunodeficiency virus;Information analysis;Information retrieval;Information systems;Medical services;Mobile computing;Natural languages;Telephony","electronic messaging;grammars;information retrieval;medical information systems;mobile radio;natural language processing;telephony","AIDS;Computer Science department;HIV;SMS queries;University of Botswana;bilingual SMS parser;bilingual natural language parser;information retrieval;integrated health information system through mobile telephony;integrated healthcare information service","","0","","14","","","15-16 Dec. 2007","","IEEE","IEEE Conference Publications"
"A Collaborative Model of Low-Level and High-Level Descriptors for Semantics-Based Music Information Retrieval","J. Wang; H. Deng; Q. Yan; J. Wang","Inst. of Acoust., Chinese Acad. of Sci., Beijing","2008 IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology","20090106","2008","1","","532","535","Although technologies of both low-level and high-level descriptors for music information retrieval (MIR) are advancing, there are some essential deficiencies while utilizing them separately. In this paper we propose a model where the low-level and high-level descriptors collaborate to support semantics-based MIR. The ontology of ldquomusic scenerdquo domain is constructed as a demonstration, and a set of domain related low-level and high-level descriptor analyses are introduced. Given the domain ontology and the analysis results as input, an abduction process is adopted to compute the semantics-based interpretations. Evaluations show that the collaborative model does not only give a better recall rate of semantics-based retrieval than separated models, but also maintains a promising precision meanwhile.","","POD:978-0-7695-3496-1","10.1109/WIIAT.2008.27","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4740503","","Acoustics;Collaborative work;Data mining;Feature extraction;Intelligent agent;International collaboration;Layout;Music information retrieval;Ontologies;Web services","inference mechanisms;information retrieval;music;ontologies (artificial intelligence);semantic Web;vocabulary","Web-based feature;abduction process;collaborative model;domain ontology;high-level descriptor;low-level descriptor;music information retrieval;music scene domain;semantic-based MIR;semantic-based interpretation","","2","","11","","","9-12 Dec. 2008","","IEEE","IEEE Conference Publications"
"Information retrieval in context using various health terminologies","S. Sakji; A. D. D. Dibad; I. Kergourlay; S. Darmoni; M. Joubert","CISMeF, Rouen University Hospital & GCSIS, LITIS EA 4108, Biomedical Research Institute, Rouen. France","2009 Third International Conference on Research Challenges in Information Science","20090619","2009","","","453","458","Information retrieval is a branch of computer science concerned with the acquisition, storage, search and selection of information. From the user point of view, the access to information can be carried out in a deliberate way through an information retrieval system, or in a passive way through an information filtration system. CISMeF (Catalogue and Index of the French-speaking Medical Sites) is a health portal aiming to catalogue and index the most important French-speaking institutional health information sources in order to make them available to health professionals, medical students and the general public. The Internet resources were manually indexed and have remained mono-terminological from 1995 to 2007 originally based exclusively on the MeSH thesaurus (Medical Subject Headings). Categorization allows a contextual information retrieval parameterized according to the user's needs. In 2007, the CISMeF team directed its objectives towards a multi-terminological universe by the integration of the medical data heterogeneous sources into its back-office. To date, the practical application is the creation of a bilingual (French/English) drug information portal in order to facilitate the user information retrieval about drugs.","2151-1349;21511349","POD:978-1-4244-2864-9","10.1109/RCIS.2009.5089310","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5089310","Information retrieval in context;drugs;health information portal;health terminologies","Computer science;Drugs;Hospitals;Information retrieval;Internet;Portals;Search engines;Terminology;Thesauri;Vocabulary","drugs;information filtering;medical computing;nomenclature;portals","CISMeF;Catalogue and Index of the French-speaking Medical Sites;French-speaking institutional health information sources;bilingual drug information portal;contextual information retrieval;drug information portal;health portal;health terminologies;information filtration system;medical data heterogeneous sources","","0","","26","","","22-24 April 2009","","IEEE","IEEE Conference Publications"
"Study of Multi-Agent Information Retrieval Model in Semantic Web","X. Cheng; Y. Xie; T. Yang","Dept. of Comput. Sci. & Telecommun. Eng., Jiangsu Univ., Zhenjiang","2008 International Workshop on Education Technology and Training & 2008 International Workshop on Geoscience and Remote Sensing","20090610","2008","2","","636","639","In view of the low accuracy and the lack of intelligence and individuation in existing information retrieval system, the capacity of resources semantics description of ontology and multi-agents characteristic of intelligence and individuation were used in this paper. Model of multi-agent information retrieval system based semantic Web was proposed in virtue of the combination of semantic Web and MAS. In comparison with existing retrieval model only based on multi-agent or semantic Web, intelligent agent in our model utilizes ontology knowledge to normalize retrieval request information, which can improve the accuracy rate and cover rate of retrieval.","","POD:978-0-7695-3563-0","10.1109/ETTandGRS.2008.365","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5070445","","Computer science education;Information retrieval;Intelligent agent;Internet;Ontologies;Resource description framework;Semantic Web;Service oriented architecture;Systems engineering education;XML","information retrieval;multi-agent systems;ontologies (artificial intelligence);semantic Web","intelligent agent;multiagent information retrieval model;ontology;semantic Web","","3","","12","","","21-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"Internet Information Retrieval for Enabling Student Projects","N. Mohamed; J. Al-Jaroodi; I. Jawhar","Coll. of Inf. Technol., United Arab Emirates Univ., AlAin","2009 Sixth International Conference on Information Technology: New Generations","20090610","2009","","","987","992","Project-based learning (PBL) is becoming an integral part of many information technology (IT) courses. Students are guided through individual or group projects to learn and apply many of the IT concepts they learn in a course. However, a significant percentage of IT projects depend on the existence of large sets of information or live data. Therefore, it becomes difficult to complete and properly test many of the implemented projects. Some examples of such projects are financial data mining, information notification systems, weather monitoring systems, and decision support systems. While the needed information for the student projects is usually available over the Internet, there is no easy way to retrieve and reuse the required information. In this paper, we propose, describe, and discuss a tool called InetRetriever. This tool can be easily used by students to retrieve in real-time any required real information from the Internet. The students can use this tool to implement, execute, and test their projects with real life data. This tool was tested in different information technology courses to enable effective and realistic project-based learning. Using this tool we observed increased student interest in the project development and higher levels of interactions and learning.","","POD:978-1-4244-3770-2","10.1109/ITNG.2009.280","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5070752","Internet;educational tools;information retrieval;project-based learning","Data mining;Decision making;Decision support systems;Educational institutions;Information retrieval;Information technology;Internet;Life testing;Monitoring;Problem-solving","Internet;computer aided instruction;educational courses;information retrieval;information science education","InetRetriever;Internet information retrieval;decision support systems;financial data mining;information notification systems;information technology courses;project-based learning;student projects;weather monitoring systems","","0","","23","","","27-29 April 2009","","IEEE","IEEE Conference Publications"
